Sample	Chromosome	Start_Position.bp.	End_Position.bp.	Length.snp.	Median_Ratio	Median_logR	TITAN_state	TITAN_call	Copy_Number	MinorCN	MajorCN	Clonal_Cluster	Cellular_Prevalence	logR_Copy_Number	Corrected_Ratio	Corrected_Copy_Number	Corrected_Call	Corrected_MajorCN	Corrected_MinorCN
IIICF_a2	chr6	74240371	102933776	13734	0.583333	-0.142617	3	HET	2	1	1	NA	NA	1.8092166778788	0.584572129484331	2	NEUT	1	1
IIICF_a2	chr6	102937754	103022225	26	1	-1.04217	1	DLOH	1	0	1	1	1	0.957354384683327	1	1	HETD	1	0
IIICF_a2	chr6	103027143	170898626	36203	0.588235	-0.232279	3	HET	2	1	1	NA	NA	1.69857745133691	0.589632480614437	2	NEUT	1	1
IIICF_a2	chr7	50571	68920	34	0.633971	0.112988	3	HET	2	1	1	NA	NA	2.16512315693136	0.635635632811441	2	NEUT	1	1
IIICF_a2	chr7	80500	148427	168	0.654509	0.335688	5	GAIN	3	1	2	1	1	2.53100602280163	0.656151293824326	3	GAIN	2	1
IIICF_a2	chr7	151720	6749311	4015	0.647059	0.16494	3	HET	2	1	1	NA	NA	2.24549730017209	0.648820851610868	2	NEUT	1	1
IIICF_a2	chr7	7050369	8117733	939	0.642857	0.408749	5	GAIN	3	1	2	1	1	2.66387978769901	0.64429970374686	3	GAIN	2	1
IIICF_a2	chr7	8134529	8179846	71	0.636364	0.243988	3	HET	2	1	1	NA	NA	2.37348059763192	0.637909625601782	2	NEUT	1	1
IIICF_a2	chr7	8180559	8859616	424	0.652174	0.467933	5	GAIN	3	1	2	1	1	2.77655978912497	0.653648428385752	3	GAIN	2	1
IIICF_a2	chr7	8860886	9129449	271	0.727273	0.843111	7	ASCNA	4	1	3	1	1	3.60918683641413	0.728967059799264	4	AMP	3	1
IIICF_a2	chr7	9130124	12198955	2860	0.689655	0.59242	5	GAIN	3	1	2	1	1	3.02920789248838	0.69133932336692	3	GAIN	2	1
IIICF_a2	chr7	12199823	159078217	74131	0.6	-0.200554	3	HET	2	1	1	NA	NA	1.73694118001275	0.601548834967367	2	NEUT	1	1
IIICF_a2	chr8	198546	2154058	1976	1	-0.040932	2	NLOH	2	0	2	1	1	1.94330106002411	1	2	NEUT	2	0
IIICF_a2	chr8	2200022	2207134	35	0.612903	-0.066365	3	HET	2	1	1	NA	NA	1.90887306789959	0.614494177716017	2	NEUT	1	1
IIICF_a2	chr8	2207228	2208466	13	1	-0.066365	2	NLOH	2	0	2	1	1	1.90887306789959	1	2	NEUT	2	0
IIICF_a2	chr8	2208546	2208612	2	0.559744	-0.066365	3	HET	2	1	1	NA	NA	1.90887306789959	0.560585991102679	2	NEUT	1	1
IIICF_a2	chr8	2208670	2208951	10	1	-0.066365	2	NLOH	2	0	2	1	1	1.90887306789959	1	2	NEUT	2	0
IIICF_a2	chr8	2209152	2224597	107	0.71875	-0.247138	3	HET	2	1	1	NA	NA	1.68089712237369	0.722251040902575	2	NEUT	1	1
IIICF_a2	chr8	2225101	2237692	84	1	-0.209102	2	NLOH	2	0	2	1	1	1.72652126769224	1	2	NEUT	2	0
IIICF_a2	chr8	2237868	2239893	15	0.631579	-0.057911	3	HET	2	1	1	NA	NA	1.92024975335356	0.633422398034456	2	NEUT	1	1
IIICF_a2	chr8	2270392	2277125	22	1	-0.097122	2	NLOH	2	0	2	1	1	1.86804082469365	1	2	NEUT	2	0
IIICF_a2	chr8	2278111	2279823	9	0.588235	-0.097122	3	HET	2	1	1	NA	NA	1.86804082469365	0.589505705130737	2	NEUT	1	1
IIICF_a2	chr8	2300158	10459954	10328	1	-0.065592	2	NLOH	2	0	2	1	1	1.90991053964826	1	2	NEUT	2	0
IIICF_a2	chr8	10467576	10467589	3	0.580645	-0.128289	3	HET	2	1	1	NA	NA	1.82754278536329	0.581832135110235	2	NEUT	1	1
IIICF_a2	chr8	10481531	14344903	4023	1	0.002166	2	NLOH	2	0	2	1	1	2.00304538915145	1	2	NEUT	2	0
IIICF_a2	chr8	14345144	14346095	47	0.76	0.215048	3	HET	2	1	1	NA	NA	2.32580941802089	0.763007388120045	2	NEUT	1	1
IIICF_a2	chr8	14346133	17651467	3409	1	0.048401	2	NLOH	2	0	2	1	1	2.06915412105224	1	2	NEUT	2	0
IIICF_a2	chr8	17653772	17653818	8	0.60119	-0.042365	3	HET	2	1	1	NA	NA	1.94134506814102	0.602592248925162	2	NEUT	1	1
IIICF_a2	chr8	17685097	42753173	16274	1	0.107257	2	NLOH	2	0	2	1	1	2.15643276911895	1	2	NEUT	2	0
IIICF_a2	chr8	47872096	54069182	2684	0.652174	0.562232	5	GAIN	3	1	2	1	1	2.96592402749258	0.653554291109912	3	GAIN	2	1
IIICF_a2	chr8	54072552	54129986	81	0.583333	0.844394	8	BCNA	4	2	2	1	1	3.61242187727033	0.583953595767955	4	AMP	2	2
IIICF_a2	chr8	54130075	54139959	25	0.628571	0.674142	5	GAIN	3	1	2	1	1	3.20731937269635	0.62964942779068	3	GAIN	2	1
IIICF_a2	chr8	54140447	54295431	278	0.563301	0.921927	8	BCNA	4	2	2	1	1	3.81335657590939	0.563747573975645	4	AMP	2	2
IIICF_a2	chr8	54300255	56354809	697	0.607143	0.654114	5	GAIN	3	1	2	1	1	3.16273098108293	0.608054363867493	3	GAIN	2	1
IIICF_a2	chr8	56356869	56369997	38	0.697826	0.197367	3	HET	2	1	1	NA	NA	2.2971516427522	0.70014277554875	2	NEUT	1	1
IIICF_a2	chr8	56380810	56648474	164	0.703704	0.448693	5	GAIN	3	1	2	1	1	2.7394205900087	0.705704465647681	3	GAIN	2	1
IIICF_a2	chr8	56652237	56830743	123	0.709677	0.307559	3	HET	2	1	1	NA	NA	2.48161616443933	0.711950036667125	2	NEUT	1	1
IIICF_a2	chr8	56835673	56949688	177	0.705882	0.425082	5	GAIN	3	1	2	1	1	2.69451568748872	0.707937549401333	3	GAIN	2	1
IIICF_a2	chr8	56950364	57008929	67	0.705882	0.248171	3	HET	2	1	1	NA	NA	2.38045045057926	0.70820874874915	2	NEUT	1	1
IIICF_a2	chr8	57022787	66497560	4527	0.7	0.442191	5	GAIN	3	1	2	1	1	2.72698125901963	0.701973050036164	3	GAIN	2	1
IIICF_a2	chr8	66499226	66597342	78	0.7	0.111279	3	HET	2	1	1	NA	NA	2.16252804602491	0.702488046562733	2	NEUT	1	1
IIICF_a2	chr8	66614795	66859172	29	0.684211	0.471672	5	GAIN	3	1	2	1	1	2.78383488161516	0.685991173552341	3	GAIN	2	1
IIICF_a2	chr8	66880172	68199784	276	0.77346	0.818972	7	ASCNA	4	1	3	1	1	3.54885437447528	0.775532983701136	4	AMP	3	1
IIICF_a2	chr8	68200013	68355456	59	0.777778	0.736113	5	GAIN	3	1	2	1	1	3.34927241627598	0.780009195526874	3	GAIN	2	1
IIICF_a2	chr8	68357123	69909971	1091	0.766667	0.864357	7	ASCNA	4	1	3	1	1	3.66313031286734	0.768625425986436	4	AMP	3	1
IIICF_a2	chr8	69971286	73569510	1947	0.588235	-0.201495	3	HET	2	1	1	NA	NA	1.73579108554465	0.589602520020198	2	NEUT	1	1
IIICF_a2	chr8	73574727	73839856	149	0.695652	0.364272	5	GAIN	3	1	2	1	1	2.58219104220692	0.697690384828093	3	GAIN	2	1
IIICF_a2	chr8	73850812	74125952	223	0.68	0.312056	3	HET	2	1	1	NA	NA	2.48944762385257	0.681945179877719	2	NEUT	1	1
IIICF_a2	chr8	74136515	78366194	2100	0.6875	0.414304	5	GAIN	3	1	2	1	1	2.67426043510471	0.689386200386854	3	GAIN	2	1
IIICF_a2	chr8	78373108	82949361	1923	0.586207	-0.139814	3	HET	2	1	1	NA	NA	1.81278752578396	0.587486339722275	2	NEUT	1	1
IIICF_a2	chr8	82951185	86472756	1434	0.647059	0.386162	5	GAIN	3	1	2	1	1	2.62208065192439	0.648567814396157	3	GAIN	2	1
IIICF_a2	chr8	86499059	143909297	30246	0.588235	-0.153822	3	HET	2	1	1	NA	NA	1.7950113021647	0.589557403406319	2	NEUT	1	1
IIICF_a2	chr8	143920257	143988986	108	0.666667	0.377657	5	GAIN	3	1	2	1	1	2.60651026339401	0.66838720591038	3	GAIN	2	1
IIICF_a2	chr8	143990763	145171462	885	0.642857	0.153663	3	HET	2	1	1	NA	NA	2.22780405466645	0.644582102054127	2	NEUT	1	1
IIICF_a2	chr8	145223775	146266138	142	0.571429	0.674033	5	GAIN	3	1	2	1	1	3.20707502663498	0.572028177789938	3	GAIN	2	1
IIICF_a2	chr9	211762	19069861	13155	1	-0.201055	2	NLOH	2	0	2	1	1	1.7363287621662	1	2	NEUT	2	0
IIICF_a2	chr9	19070131	19186114	111	1	-0.50599	1	DLOH	1	0	1	1	1	1.40039565411237	1	1	HETD	1	0
IIICF_a2	chr9	19191447	33791164	9117	1	-0.139781	2	NLOH	2	0	2	1	1	1.81282960706836	1	2	NEUT	2	0
IIICF_a2	chr9	33793811	33804167	141	0.7	-0.161564	3	HET	2	1	1	NA	NA	1.78526047063996	0.703013829388043	2	NEUT	1	1
IIICF_a2	chr9	33804254	35883544	692	1	-0.269013	2	NLOH	2	0	2	1	1	1.65519777805659	1	2	NEUT	2	0
IIICF_a2	chr9	35883887	35884106	4	0.561771	-0.23102	3	HET	2	1	1	NA	NA	1.70008388698309	0.562748472476663	2	NEUT	1	1
IIICF_a2	chr9	35884171	38769613	1025	1	-0.194986	2	NLOH	2	0	2	1	1	1.74376178788028	1	2	NEUT	2	0
IIICF_a2	chr9	66840056	68419957	422	0.674916	0.112595	3	HET	2	1	1	NA	NA	2.16452611550766	0.677089987105745	2	NEUT	1	1
IIICF_a2	chr9	71071933	129239726	32002	1	-0.138054	2	NLOH	2	0	2	1	1	1.81503320480096	1	2	NEUT	2	0
IIICF_a2	chr9	129254308	129709828	184	1	-0.46616	1	DLOH	1	0	1	1	1	1.44034955900664	1	1	HETD	1	0
IIICF_a2	chr9	129722005	130126246	200	1	-0.310939	2	NLOH	2	0	2	1	1	1.60701791891084	1	2	NEUT	2	0
IIICF_a2	chr9	130128302	130892573	321	1	-0.489087	1	DLOH	1	0	1	1	1	1.41721660530676	1	1	HETD	1	0
IIICF_a2	chr9	130892943	130900516	229	0.586207	-0.222296	3	HET	2	1	1	NA	NA	1.71055863898756	0.587562797478626	2	NEUT	1	1
IIICF_a2	chr9	130906346	132158542	323	1	-0.500145	1	DLOH	1	0	1	1	1	1.40619000368939	1	1	HETD	1	0
IIICF_a2	chr9	132158790	132159059	9	0.666667	-0.355312	3	HET	2	1	1	NA	NA	1.55752837745029	0.66954574970721	2	NEUT	1	1
IIICF_a2	chr9	132162468	133598821	598	1	-0.49622	1	DLOH	1	0	1	1	1	1.41009418705699	1	1	HETD	1	0
IIICF_a2	chr9	133648161	133709169	43	1	-0.186972	2	NLOH	2	0	2	1	1	1.75362498645199	1	2	NEUT	2	0
IIICF_a2	chr9	133710246	135453757	818	1	-0.498121	1	DLOH	1	0	1	1	1	1.40820194277052	1	1	HETD	1	0
IIICF_a2	chr9	135461152	135804909	241	1	-0.39649	2	NLOH	2	0	2	1	1	1.51294419549611	1	2	NEUT	2	0
IIICF_a2	chr9	135808858	136415900	415	1	-0.486264	1	DLOH	1	0	1	1	1	1.42004515805143	1	1	HETD	1	0
IIICF_a2	chr9	136453801	136453819	4	0.635789	-0.476531	3	HET	2	1	1	NA	NA	1.42983984922834	0.638343862019266	2	NEUT	1	1
IIICF_a2	chr9	136454663	137165189	540	1	-0.536652	1	DLOH	1	0	1	1	1	1.37038097653306	1	1	HETD	1	0
IIICF_a2	chr9	137186524	137919552	596	1	-0.402293	2	NLOH	2	0	2	1	1	1.50676285980462	1	2	NEUT	2	0
IIICF_a2	chr9	137920404	138044190	113	1	-0.487106	1	DLOH	1	0	1	1	1	1.41920092256747	1	1	HETD	1	0
IIICF_a2	chr9	138068860	138219857	157	1	-0.279442	2	NLOH	2	0	2	1	1	1.643082003108	1	2	NEUT	2	0
IIICF_a2	chr9	138220247	140197983	1012	1	-0.567329	1	DLOH	1	0	1	1	1	1.34098325592847	1	1	HETD	1	0
IIICF_a2	chr9	140222527	140222564	3	0.690476	-0.320873	3	HET	2	1	1	NA	NA	1.5958058406737	0.693687075142888	2	NEUT	1	1
IIICF_a2	chr9	140227646	140774721	85	1	-0.56787	1	DLOH	1	0	1	1	1	1.34047040507761	1	1	HETD	1	0
IIICF_a2	chr9	140777370	140785395	49	0.576923	-0.545502	3	HET	2	1	1	NA	NA	1.36183578439133	0.578442573559604	2	NEUT	1	1
IIICF_a2	chr9	140786108	141017352	47	1	-0.4402	1	DLOH	1	0	1	1	1	1.46699040804344	1	1	HETD	1	0
IIICF_a2	chr10	135656	8683731	2375	1	-1.018517	1	DLOH	1	0	1	1	1	0.973624292198331	1	1	HETD	1	0
IIICF_a2	chr10	8691217	8691342	16	0.533333	-0.943614	3	HET	2	1	1	NA	NA	1.02694257251533	0.534206209598248	2	NEUT	1	1
IIICF_a2	chr10	8691497	26276347	5970	1	-0.634175	1	DLOH	1	0	1	1	1	1.27904939019383	1	1	HETD	1	0
IIICF_a2	chr10	26300149	26359854	183	1	-0.367737	2	NLOH	2	0	2	1	1	1.54394129193839	1	2	NEUT	2	0
IIICF_a2	chr10	26360012	26858675	306	1	-0.462713	1	DLOH	1	0	1	1	1	1.4438594235571	1	1	HETD	1	0
IIICF_a2	chr10	26860111	26874239	54	0.713542	-0.196877	3	HET	2	1	1	NA	NA	1.74144242560464	0.716840864230537	2	NEUT	1	1
IIICF_a2	chr10	26874458	26909327	31	1	-0.521443	1	DLOH	1	0	1	1	1	1.38518916019036	1	1	HETD	1	0
IIICF_a2	chr10	26914011	26940909	119	0.611111	-0.482167	3	HET	2	1	1	NA	NA	1.42416007437006	0.61320988433661	2	NEUT	1	1
IIICF_a2	chr10	26959766	27222514	142	1	-0.730006	1	DLOH	1	0	1	1	1	1.19511992660244	1	1	HETD	1	0
IIICF_a2	chr10	27233738	27233997	3	0.53125	-0.400077	3	HET	2	1	1	NA	NA	1.50912040142024	0.53180707848785	2	NEUT	1	1
IIICF_a2	chr10	27257013	27617789	258	1	-0.578731	1	DLOH	1	0	1	1	1	1.33021510246567	1	1	HETD	1	0
IIICF_a2	chr10	27619237	27622658	19	0.65	-0.543828	3	HET	2	1	1	NA	NA	1.36344811189793	0.6529596673453	2	NEUT	1	1
IIICF_a2	chr10	27623611	31505353	2006	1	-0.542709	1	DLOH	1	0	1	1	1	1.36452693011395	1	1	HETD	1	0
IIICF_a2	chr10	31512310	34941134	898	1	-0.338923	2	NLOH	2	0	2	1	1	1.575630116449	1	2	NEUT	2	0
IIICF_a2	chr10	34944141	35279455	211	1	-0.496532	1	DLOH	1	0	1	1	1	1.40978345302704	1	1	HETD	1	0
IIICF_a2	chr10	35280605	35529114	214	1	-0.335821	2	NLOH	2	0	2	1	1	1.57907949670523	1	2	NEUT	2	0
IIICF_a2	chr10	35532154	35939049	60	1	-0.630272	1	DLOH	1	0	1	1	1	1.28258723464255	1	1	HETD	1	0
IIICF_a2	chr10	36000671	37432235	519	1	-0.233223	2	NLOH	2	0	2	1	1	1.69744878581834	1	2	NEUT	2	0
IIICF_a2	chr10	37434800	37434958	15	0.76	-0.186806	3	HET	2	1	1	NA	NA	1.75382987004477	0.763988192773262	2	NEUT	1	1
IIICF_a2	chr10	37438528	43574056	443	1	-0.288439	2	NLOH	2	0	2	1	1	1.632699977291	1	2	NEUT	2	0
IIICF_a2	chr10	43575445	43897470	275	0.625	0.42187	5	GAIN	3	1	2	1	1	2.68846349276627	0.626250823771227	3	GAIN	2	1
IIICF_a2	chr10	43901864	43959790	66	0.636364	0.215801	3	HET	2	1	1	NA	NA	2.32703771251523	0.637940473108838	2	NEUT	1	1
IIICF_a2	chr10	43974985	47139704	2297	0.642857	0.613029	5	GAIN	3	1	2	1	1	3.07317795198403	0.644107558676049	3	GAIN	2	1
IIICF_a2	chr10	47139906	47149452	57	0.699029	0.851529	8	BCNA	4	2	2	1	1	3.63046511845859	0.700503838102799	4	AMP	2	2
IIICF_a2	chr10	47540020	49627912	716	0.615385	0.593722	5	GAIN	3	1	2	1	1	3.03196720853961	0.616408799966622	3	GAIN	2	1
IIICF_a2	chr10	49654446	50109895	285	0.628571	1.363111	11	UBCNA	5	2	3	1	1	5.18708682213568	0.629237821756355	5	HLAMP	3	2
IIICF_a2	chr10	50110015	51026155	772	0.565217	1.018438	8	BCNA	4	2	2	1	1	4.07904345910143	0.565647123074531	4	AMP	2	2
IIICF_a2	chr10	51491079	51586514	139	0.615385	0.445497	5	GAIN	3	1	2	1	1	2.73329914217104	0.616520670764684	3	GAIN	2	1
IIICF_a2	chr10	52000999	52408779	315	0.5625	1.057898	8	BCNA	4	2	2	1	1	4.19289754337381	0.562901010758079	4	AMP	2	2
IIICF_a2	chr10	52550014	56446514	3930	0.631579	0.609355	5	GAIN	3	1	2	1	1	3.0652932609089	0.632733794768298	3	GAIN	2	1
IIICF_a2	chr10	56448886	56468676	37	0.835821	0.799497	7	ASCNA	4	1	3	1	1	3.50090942011185	0.838401579440167	4	AMP	3	1
IIICF_a2	chr10	56480003	59359407	1958	0.636364	0.593522	5	GAIN	3	1	2	1	1	3.03154318856875	0.637574113842635	3	GAIN	2	1
IIICF_a2	chr10	59360326	59568260	314	0.571429	0.087846	3	HET	2	1	1	NA	NA	2.12725343339797	0.572332328252504	2	NEUT	1	1
IIICF_a2	chr10	59571780	61923616	1678	0.633333	0.591254	5	GAIN	3	1	2	1	1	3.02673891267254	0.634518094403754	3	GAIN	2	1
IIICF_a2	chr10	61945524	62439668	295	0.625	1.378895	11	UBCNA	5	2	3	1	1	5.24444436695411	0.625641210738361	5	HLAMP	3	2
IIICF_a2	chr10	62441298	62466362	36	0.62585	1.077137	8	BCNA	4	2	2	1	1	4.24954739657637	0.626646710973752	4	AMP	2	2
IIICF_a2	chr10	62468482	63725862	1065	0.621622	1.36545	11	UBCNA	5	2	3	1	1	5.19554696915334	0.622251754271877	5	HLAMP	3	2
IIICF_a2	chr10	63744265	70549273	4235	1	-0.094259	2	NLOH	2	0	2	1	1	1.87180503601224	1	2	NEUT	2	0
IIICF_a2	chr10	70578361	70598526	9	0.6875	1.011492	8	BCNA	4	2	2	1	1	4.05932248350204	0.688742618956179	4	AMP	2	2
IIICF_a2	chr10	70602501	71019536	278	0.630604	1.238114	11	UBCNA	5	2	3	1	1	4.75435674421649	0.631343017919032	5	HLAMP	3	2
IIICF_a2	chr10	71023207	71119003	87	0.645161	1.164745	8	BCNA	4	2	2	1	1	4.51728270232513	0.646025495898988	4	AMP	2	2
IIICF_a2	chr10	71120480	71529989	267	0.657143	1.299309	11	UBCNA	5	2	3	1	1	4.96152680887776	0.657995059561409	5	HLAMP	3	2
IIICF_a2	chr10	71530187	71558308	34	0.651398	1.559582	14	UBCNA	6	2	4	1	1	5.94776581231857	0.652082788619948	6	HLAMP	4	2
IIICF_a2	chr10	71560367	71605998	74	0.685714	1.388782	11	UBCNA	5	2	3	1	1	5.28069374582977	0.686660114981555	5	HLAMP	3	2
IIICF_a2	chr10	71613756	71627090	23	0.684211	1.538344	14	UBCNA	6	2	4	1	1	5.86045658376884	0.685056618282381	6	HLAMP	4	2
IIICF_a2	chr10	71630089	72589592	662	0.666667	1.377451	11	UBCNA	5	2	3	1	1	5.23917089171313	0.667522809908329	5	HLAMP	3	2
IIICF_a2	chr10	72590023	72729877	158	0.687906	1.533891	15	BCNA	6	3	3	1	1	5.84231276916083	0.688771258951726	6	HLAMP	3	3
IIICF_a2	chr10	72733964	72739317	15	0.688889	1.792174	18	UBCNA	7	2	5	1	1	6.99299817470663	0.689615663772493	7	HLAMP	5	2
IIICF_a2	chr10	72740115	72794669	57	0.7	1.614894	15	BCNA	6	3	3	1	1	6.18127850764818	0.700870446213525	6	HLAMP	3	3
IIICF_a2	chr10	72800607	72859446	52	0.663842	1.357613	11	UBCNA	5	2	3	1	1	5.16725452351844	0.664695012986893	5	HLAMP	3	2
IIICF_a2	chr10	72860477	72889926	57	0.684211	1.467183	15	BCNA	6	3	3	1	1	5.57710787030769	0.685099580487518	6	HLAMP	3	3
IIICF_a2	chr10	72890375	73046177	89	0.673913	1.305381	11	UBCNA	5	2	3	1	1	4.98256630239675	0.674852007836884	5	HLAMP	3	2
IIICF_a2	chr10	73056277	73199333	203	0.72093	1.548359	15	BCNA	6	3	3	1	1	5.90146804172888	0.72193712850846	6	HLAMP	3	3
IIICF_a2	chr10	73200334	73208894	18	0.764245	1.362	10	ASCNA	5	1	4	1	1	5.18307314500716	0.765616543850554	5	HLAMP	4	1
IIICF_a2	chr10	73211108	73356064	86	0.704125	1.465649	15	BCNA	6	3	3	1	1	5.57115236151802	0.705110692423912	6	HLAMP	3	3
IIICF_a2	chr10	73390724	73457917	99	0.685185	1.388354	11	UBCNA	5	2	3	1	1	5.27911939079491	0.686128701354855	5	HLAMP	3	2
IIICF_a2	chr10	73494395	76026125	836	1	-0.206256	2	NLOH	2	0	2	1	1	1.72998365498707	1	2	NEUT	2	0
IIICF_a2	chr10	76121309	76429870	11	1	-1.152283	1	DLOH	1	0	1	1	1	0.88502675979874	1	1	HETD	1	0
IIICF_a2	chr10	76430543	78669699	945	1	-0.114581	2	NLOH	2	0	2	1	1	1.84524707230091	1	2	NEUT	2	0
IIICF_a2	chr10	78678167	78833495	44	1	-1.069269	1	DLOH	1	0	1	1	1	0.939039056678865	1	1	HETD	1	0
IIICF_a2	chr10	78848817	90812266	7098	1	-0.144738	2	NLOH	2	0	2	1	1	1.80651926294122	1	2	NEUT	2	0
IIICF_a2	chr10	90812667	90813052	3	0.692308	-0.041739	3	HET	2	1	1	NA	NA	1.94219929596067	0.694971752163923	2	NEUT	1	1
IIICF_a2	chr10	90815194	96851966	3366	1	-0.09821	2	NLOH	2	0	2	1	1	1.86661230313863	1	2	NEUT	2	0
IIICF_a2	chr10	96852202	96852723	18	0.777778	-0.108749	3	HET	2	1	1	NA	NA	1.85283043074418	0.781811224794605	2	NEUT	1	1
IIICF_a2	chr10	96853208	99452492	977	1	-0.192175	2	NLOH	2	0	2	1	1	1.74721517818168	1	2	NEUT	2	0
IIICF_a2	chr10	99460118	99460542	7	0.785714	-0.185682	3	HET	2	1	1	NA	NA	1.75521777453066	0.790093159562607	2	NEUT	1	1
IIICF_a2	chr10	99478982	126654117	14010	1	-0.151028	2	NLOH	2	0	2	1	1	1.79854313597961	1	2	NEUT	2	0
IIICF_a2	chr10	126677178	126677873	19	0.625	-0.195389	3	HET	2	1	1	NA	NA	1.74326724262103	0.626929018088915	2	NEUT	1	1
IIICF_a2	chr10	126678922	127572773	465	1	-0.194394	2	NLOH	2	0	2	1	1	1.74448851684126	1	2	NEUT	2	0
IIICF_a2	chr10	127575250	127594668	306	0.666667	-0.188645	3	HET	2	1	1	NA	NA	1.75156142093934	0.669226849918452	2	NEUT	1	1
IIICF_a2	chr10	127594979	131139325	2720	1	-0.195071	2	NLOH	2	0	2	1	1	1.74365746783064	1	2	NEUT	2	0
IIICF_a2	chr10	131144091	131148316	11	0.745763	1.282525	10	ASCNA	5	1	4	1	1	4.90382878399343	0.747111253194381	5	HLAMP	4	1
IIICF_a2	chr10	131174977	131259890	69	0.75	1.695554	18	UBCNA	7	2	5	1	1	6.53825954032599	0.751028651133865	7	HLAMP	5	2
IIICF_a2	chr10	131260362	131509805	139	0.725	1.665465	15	BCNA	6	3	3	1	1	6.4027538039208	0.725945379045651	6	HLAMP	3	3
IIICF_a2	chr10	131510293	131559711	61	0.735849	1.678024	18	UBCNA	7	2	5	1	1	6.458969806323	0.736831338219822	7	HLAMP	5	2
IIICF_a2	chr10	131560963	131935446	260	0.725806	1.579795	15	BCNA	6	3	3	1	1	6.0320635536268	0.72681307038689	6	HLAMP	3	3
IIICF_a2	chr10	131938561	134177278	2025	1	-0.278028	2	NLOH	2	0	2	1	1	1.64471957403269	1	2	NEUT	2	0
IIICF_a2	chr10	134177919	134177921	2	0.682707	-0.219295	3	HET	2	1	1	NA	NA	1.71417655343633	0.685574410642466	2	NEUT	1	1
IIICF_a2	chr10	134179827	135333618	541	1	-0.323242	2	NLOH	2	0	2	1	1	1.593143433778	1	2	NEUT	2	0
IIICF_a2	chr10	135355007	135424194	5	0.714286	-0.175139	3	HET	2	1	1	NA	NA	1.76828894530199	0.717546099257442	2	NEUT	1	1
IIICF_a2	chr11	190010	4239570	2628	0.65	0.177822	3	HET	2	1	1	NA	NA	2.26587869240963	0.651780921841629	2	NEUT	1	1
IIICF_a2	chr11	4390823	4539809	319	0.631579	0.437715	5	GAIN	3	1	2	1	1	2.71845050166024	0.632881133189048	3	GAIN	2	1
IIICF_a2	chr11	4540044	4569835	153	0.631579	0.275357	3	HET	2	1	1	NA	NA	2.42624447819495	0.63303795628112	2	NEUT	1	1
IIICF_a2	chr11	4570358	5549994	697	0.642857	0.394509	5	GAIN	3	1	2	1	1	2.63745129369104	0.64431416031234	3	GAIN	2	1
IIICF_a2	chr11	5550630	5559711	34	0.681818	0.148749	3	HET	2	1	1	NA	NA	2.22013730661712	0.68402116639271	2	NEUT	1	1
IIICF_a2	chr11	5560150	5599477	59	0.655172	0.553536	5	GAIN	3	1	2	1	1	2.94793870231301	0.656588071445759	3	GAIN	2	1
IIICF_a2	chr11	5600090	5759460	285	0.636364	0.244771	3	HET	2	1	1	NA	NA	2.37478372124662	0.637908777465085	2	NEUT	1	1
IIICF_a2	chr11	5760201	6089377	154	0.640873	0.382446	5	GAIN	3	1	2	1	1	2.61526635357046	0.642322112469422	3	GAIN	2	1
IIICF_a2	chr11	6100022	6739928	510	0.64	0.321599	3	HET	2	1	1	NA	NA	2.50614770511005	0.641502836134729	2	NEUT	1	1
IIICF_a2	chr11	6773855	7589596	675	0.653846	0.406446	5	GAIN	3	1	2	1	1	2.65958787039465	0.655402188215113	3	GAIN	2	1
IIICF_a2	chr11	7590157	7700373	84	0.647059	0.245499	3	HET	2	1	1	NA	NA	2.37599594463702	0.648724084085871	2	NEUT	1	1
IIICF_a2	chr11	7715027	7982094	277	0.652174	0.355305	5	GAIN	3	1	2	1	1	2.56602464343626	0.653769401111324	3	GAIN	2	1
IIICF_a2	chr11	7986987	8399435	279	0.636364	0.270793	3	HET	2	1	1	NA	NA	2.41849615244645	0.63788085681754	2	NEUT	1	1
IIICF_a2	chr11	8400506	8819808	350	0.65	0.368781	5	GAIN	3	1	2	1	1	2.5903582606313	0.651557835807936	3	GAIN	2	1
IIICF_a2	chr11	8820589	9949925	606	0.666667	0.290232	3	HET	2	1	1	NA	NA	2.45166864990222	0.668495850061257	2	NEUT	1	1
IIICF_a2	chr11	9961079	10468953	394	0.644958	0.37727	5	GAIN	3	1	2	1	1	2.60580395057267	0.64645454819287	3	GAIN	2	1
IIICF_a2	chr11	10470440	10519682	46	0.630682	0.240271	3	HET	2	1	1	NA	NA	2.3673041436318	0.632167087254372	2	NEUT	1	1
IIICF_a2	chr11	10528501	12009819	1282	0.666667	0.436846	5	GAIN	3	1	2	1	1	2.71679735030381	0.668317374975541	3	GAIN	2	1
IIICF_a2	chr11	12010310	12099916	121	0.666667	0.287494	3	HET	2	1	1	NA	NA	2.44696918701342	0.668499362411571	2	NEUT	1	1
IIICF_a2	chr11	12110068	12169682	55	0.642857	0.551923	5	GAIN	3	1	2	1	1	2.9446145505988	0.644162158717672	3	GAIN	2	1
IIICF_a2	chr11	12172059	12232799	90	0.666667	0.257815	3	HET	2	1	1	NA	NA	2.39659681609875	0.668537875539197	2	NEUT	1	1
IIICF_a2	chr11	12234439	16718692	2673	0.655172	0.416454	5	GAIN	3	1	2	1	1	2.67828888833975	0.656730641354324	3	GAIN	2	1
