Sample	Chromosome	Start_Position.bp.	End_Position.bp.	Length.snp.	Median_Ratio	Median_logR	TITAN_state	TITAN_call	Copy_Number	MinorCN	MajorCN	Clonal_Cluster	Cellular_Prevalence	logR_Copy_Number	Corrected_Ratio	Corrected_Copy_Number	Corrected_Call	Corrected_MajorCN	Corrected_MinorCN
JFCF_6_T_1_F	chr19	22607883	23382990	740	1	-0.150371	2	NLOH	2	0	2	1	1	1.7973178143788	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	23383136	23383296	8	0.644253	0.116025	3	HET	2	1	1	NA	NA	2.17148262588271	0.647420558722602	2	NEUT	1	1
JFCF_6_T_1_F	chr19	23384859	23648174	150	1	0.004035	2	NLOH	2	0	2	1	1	2.00573507395129	1	2	NEUT	2	0
JFCF_6_T_1_F	chr19	23648941	23669817	11	0.733333	-0.159103	3	HET	2	1	1	NA	NA	1.78618456530633	0.73956182332382	2	NEUT	1	1
JFCF_6_T_1_F	chr19	28730374	29059815	637	0.55102	0.85869	8	BCNA	4	2	2	1	1	3.66556618613164	0.551683675168292	4	AMP	2	2
JFCF_6_T_1_F	chr19	29062291	29109436	50	0.555556	0.714768	5	GAIN	3	1	2	1	1	3.31301328153674	0.556355583773813	3	GAIN	2	1
JFCF_6_T_1_F	chr19	29122806	29279770	191	0.555556	0.899209	8	BCNA	4	2	2	1	1	3.77133342578703	0.556258412479425	4	AMP	2	2
JFCF_6_T_1_F	chr19	29280464	29289688	45	0.542857	1.201441	11	UBCNA	5	2	3	1	1	4.66135729298975	0.543295394961507	5	HLAMP	3	2
JFCF_6_T_1_F	chr19	29300357	29777809	455	0.553191	0.832936	8	BCNA	4	2	2	1	1	3.59986797337159	0.553895543418088	4	AMP	2	2
JFCF_6_T_1_F	chr19	29780813	29939615	97	0.548387	0.710934	5	GAIN	3	1	2	1	1	3.30409400183111	0.549085284628694	3	GAIN	2	1
JFCF_6_T_1_F	chr19	29940864	29989013	85	0.55102	0.83557	8	BCNA	4	2	2	1	1	3.60653356989275	0.551694538364422	4	AMP	2	2
JFCF_6_T_1_F	chr19	29989938	30059421	107	0.5625	0.771008	5	GAIN	3	1	2	1	1	3.44660895562062	0.563364657643909	3	GAIN	2	1
JFCF_6_T_1_F	chr19	30060767	30604325	352	0.555556	0.884322	8	BCNA	4	2	2	1	1	3.73212807956488	0.556265791198445	4	AMP	2	2
JFCF_6_T_1_F	chr19	30644786	30709841	45	0.5625	0.630138	5	GAIN	3	1	2	1	1	3.1215422197821	0.563454700135131	3	GAIN	2	1
JFCF_6_T_1_F	chr19	30710222	30909735	147	0.555556	0.834812	8	BCNA	4	2	2	1	1	3.60461412889205	0.556290900205021	4	AMP	2	2
JFCF_6_T_1_F	chr19	30910362	30987423	76	0.560488	0.746496	5	GAIN	3	1	2	1	1	3.3877409806386	0.561339363853475	3	GAIN	2	1
JFCF_6_T_1_F	chr19	30990700	31010075	40	0.566646	0.893313	8	BCNA	4	2	2	1	1	3.75575773791035	0.567492121436519	4	AMP	2	2
JFCF_6_T_1_F	chr19	31010389	31071005	96	0.556848	0.772286	5	GAIN	3	1	2	1	1	3.44970571723277	0.557633758923232	3	GAIN	2	1
JFCF_6_T_1_F	chr19	31076117	31268772	90	0.554094	0.818784	8	BCNA	4	2	2	1	1	3.56426254566539	0.55481766170274	4	AMP	2	2
JFCF_6_T_1_F	chr19	31271898	31308777	63	0.551724	0.675846	5	GAIN	3	1	2	1	1	3.22355828649402	0.55248909040537	3	GAIN	2	1
JFCF_6_T_1_F	chr19	31310253	31989889	312	0.55	0.854306	8	BCNA	4	2	2	1	1	3.65429965255088	0.550652412130891	4	AMP	2	2
JFCF_6_T_1_F	chr19	31990392	31999899	19	0.534884	0.585524	5	GAIN	3	1	2	1	1	3.02503676880161	0.535433859585033	3	GAIN	2	1
JFCF_6_T_1_F	chr19	32001026	32369989	275	0.548387	0.882658	8	BCNA	4	2	2	1	1	3.72777097130783	0.549005921621258	4	AMP	2	2
JFCF_6_T_1_F	chr19	32370597	32379846	22	0.579211	0.678896	5	GAIN	3	1	2	1	1	3.2304813278046	0.58038016132527	3	GAIN	2	1
JFCF_6_T_1_F	chr19	32382410	33379462	735	0.55	1.009171	8	BCNA	4	2	2	1	1	4.07379873852776	0.550585230046022	4	AMP	2	2
JFCF_6_T_1_F	chr19	33381455	33398577	34	0.54881	1.239396	11	UBCNA	5	2	3	1	1	4.78688861706493	0.549296196317722	5	HLAMP	3	2
JFCF_6_T_1_F	chr19	33401834	34679271	994	0.55102	0.996114	8	BCNA	4	2	2	1	1	4.03666588132812	0.551622662030246	4	AMP	2	2
JFCF_6_T_1_F	chr19	34681123	34719058	68	0.542262	1.23389	11	UBCNA	5	2	3	1	1	4.76847279452833	0.542684597493102	5	HLAMP	3	2
JFCF_6_T_1_F	chr19	34720258	35236262	493	0.55102	1.025797	8	BCNA	4	2	2	1	1	4.12157051562397	0.551610247151236	4	AMP	2	2
JFCF_6_T_1_F	chr19	35237151	35237711	41	0.738462	0.942092	7	ASCNA	4	1	3	1	1	3.88655467450987	0.741387570583179	4	AMP	3	1
JFCF_6_T_1_F	chr19	35237767	35238501	44	0.603195	0.942092	8	BCNA	4	2	2	1	1	3.88655467450987	0.60446104765678	4	AMP	2	2
JFCF_6_T_1_F	chr19	35238550	35240183	61	0.756757	0.942092	7	ASCNA	4	1	3	1	1	3.88655467450987	0.759907022755094	4	AMP	3	1
JFCF_6_T_1_F	chr19	35240440	41962076	4915	0.552632	0.984462	8	BCNA	4	2	2	1	1	4.00381129053548	0.553258805001825	4	AMP	2	2
JFCF_6_T_1_F	chr19	41974301	41979360	11	0.540984	1.445955	15	BCNA	6	3	3	1	1	5.53108682521332	0.5413373133494	6	HLAMP	3	3
JFCF_6_T_1_F	chr19	41980606	42015119	27	0.555556	1.074001	8	BCNA	4	2	2	1	1	4.26322893267322	0.556177367443358	4	AMP	2	2
JFCF_6_T_1_F	chr19	42020663	42027514	9	0.543478	1.395772	11	UBCNA	5	2	3	1	1	5.34036997666915	0.543866198982303	5	HLAMP	3	2
JFCF_6_T_1_F	chr19	42031592	45624367	1629	0.555556	1.024802	8	BCNA	4	2	2	1	1	4.11869605074236	0.556199172409352	4	AMP	2	2
JFCF_6_T_1_F	chr19	45652362	52962413	5078	0.964286	0.012708	2	NLOH	2	0	2	1	1	2.01811671150085	0.975255718662626	2	NEUT	2	0
JFCF_6_T_1_F	chr19	52965226	52965658	41	0.837838	0.000978	3	HET	2	1	1	NA	NA	2.00138859015066	0.845886839323759	2	NEUT	1	1
JFCF_6_T_1_F	chr19	52965665	53416632	521	0.954545	0.000978	2	NLOH	2	0	2	1	1	2.00138859015066	0.965374331426358	2	NEUT	2	0
JFCF_6_T_1_F	chr19	53418611	53419449	20	0.718651	0.167821	3	HET	2	1	1	NA	NA	2.25260312991412	0.723279315592541	2	NEUT	1	1
JFCF_6_T_1_F	chr19	53419560	53599618	156	0.955534	-0.014747	2	NLOH	2	0	2	1	1	1.97917553081829	0.966508700172796	2	NEUT	2	0
JFCF_6_T_1_F	chr19	53599902	53600074	3	0.590909	0.036414	3	HET	2	1	1	NA	NA	2.05234181556539	0.593021094602497	2	NEUT	1	1
JFCF_6_T_1_F	chr19	53600639	54013301	601	0.954545	0.009171	2	NLOH	2	0	2	1	1	2.01305827503155	0.965311553867068	2	NEUT	2	0
JFCF_6_T_1_F	chr19	54015759	54016413	4	0.68587	0.080412	3	HET	2	1	1	NA	NA	2.11737302699298	0.690055700042904	2	NEUT	1	1
JFCF_6_T_1_F	chr19	54016975	55439639	1330	0.941176	0.039587	2	NLOH	2	0	2	1	1	2.05696559877587	0.951402829846162	2	NEUT	2	0
JFCF_6_T_1_F	chr19	55439838	55441769	15	0.8125	0.175268	3	HET	2	1	1	NA	NA	2.26450759511362	0.819080098882142	2	NEUT	1	1
JFCF_6_T_1_F	chr19	55441902	55554550	117	0.896552	0.175268	2	NLOH	2	0	2	1	1	2.26450759511362	0.904901924390116	2	NEUT	2	0
JFCF_6_T_1_F	chr19	55558233	55650988	67	0.833333	0.156262	3	HET	2	1	1	NA	NA	2.23424667588187	0.840446828163679	2	NEUT	1	1
JFCF_6_T_1_F	chr19	55652712	55670825	20	0.91806	-0.045223	2	NLOH	2	0	2	1	1	1.93680853507963	0.928352197369277	2	NEUT	2	0
JFCF_6_T_1_F	chr19	55671374	55679931	16	0.868534	0.342021	5	GAIN	3	1	2	1	1	2.5478184066285	0.875431080105051	3	GAIN	2	1
JFCF_6_T_1_F	chr19	55680373	55829214	108	0.868056	0.119398	3	HET	2	1	1	NA	NA	2.17667707080984	0.876118617920179	2	NEUT	1	1
JFCF_6_T_1_F	chr19	55830777	55850763	36	0.859127	0.214631	5	GAIN	3	1	2	1	1	2.32846271567701	0.866481191751262	3	GAIN	2	1
JFCF_6_T_1_F	chr19	55851773	55870835	23	0.923077	0.15121	2	NLOH	2	0	2	1	1	2.22626983874992	0.932138451984812	2	NEUT	2	0
JFCF_6_T_1_F	chr19	55872191	55916936	69	0.85	0.131247	3	HET	2	1	1	NA	NA	2.19502118585605	0.857603009059854	2	NEUT	1	1
JFCF_6_T_1_F	chr19	55921631	55947296	41	0.854167	0.275887	5	GAIN	3	1	2	1	1	2.43152495767448	0.861112212546006	3	GAIN	2	1
JFCF_6_T_1_F	chr19	55951237	56475120	67	0.833333	0.132369	3	HET	2	1	1	NA	NA	2.19676603965449	0.840568202402343	2	NEUT	1	1
JFCF_6_T_1_F	chr19	56487430	56525835	108	0.863636	0.322314	5	GAIN	3	1	2	1	1	2.51260530437516	0.87053678949302	3	GAIN	2	1
JFCF_6_T_1_F	chr19	56532303	56755041	140	0.848077	0.089387	3	HET	2	1	1	NA	NA	2.13088380839522	0.855865821262252	2	NEUT	1	1
JFCF_6_T_1_F	chr19	56755560	56765888	17	0.925926	0.089387	2	NLOH	2	0	2	1	1	2.13088380839522	0.935456826469275	2	NEUT	2	0
JFCF_6_T_1_F	chr19	56769939	57609555	917	0.85	0.1249	3	HET	2	1	1	NA	NA	2.18517629677656	0.85763726294636	2	NEUT	1	1
JFCF_6_T_1_F	chr19	57609860	57678182	25	0.909091	0.074208	2	NLOH	2	0	2	1	1	2.10808266221698	0.918344125843124	2	NEUT	2	0
JFCF_6_T_1_F	chr19	57681318	57859590	164	0.852397	0.207055	5	GAIN	3	1	2	1	1	2.31601761122327	0.859652152157288	3	GAIN	2	1
JFCF_6_T_1_F	chr19	57860330	58949579	1046	0.947368	0.064909	2	NLOH	2	0	2	1	1	2.09423220187381	0.957553826227854	2	NEUT	2	0
JFCF_6_T_1_F	chr19	58950721	58953826	9	1	0.542463	4	ALOH	3	0	3	1	1	2.93467864459123	1	3	GAIN	3	0
JFCF_6_T_1_F	chr19	58955556	58958585	6	0.547139	0.542463	5	GAIN	3	1	2	1	1	2.93467864459123	0.547904906920057	3	GAIN	2	1
JFCF_6_T_1_F	chr19	58961056	59079334	93	0.571429	0.960278	8	BCNA	4	2	2	1	1	3.93646188455641	0.572294216313463	4	AMP	2	2
JFCF_6_T_1_F	chr19	59080325	59089308	7	0.565217	0.586604	5	GAIN	3	1	2	1	1	3.02733786419339	0.566244202586761	3	GAIN	2	1
JFCF_6_T_1_F	chr20	68749	569164	502	0.565217	0.009689	3	HET	2	1	1	NA	NA	2.01379831723679	0.56676119102374	2	NEUT	1	1
JFCF_6_T_1_F	chr20	571306	579803	5	0.5625	-1.159183	1	DLOH	1	0	1	1	1	0.869200344247747	0.565928595948867	1	HETD	1	0
JFCF_6_T_1_F	chr20	580065	25348557	17986	0.571429	-0.047553	3	HET	2	1	1	NA	NA	1.9336061039224	0.573190419263693	2	NEUT	1	1
JFCF_6_T_1_F	chr20	30370566	40979986	5836	0.737705	0.950538	7	ASCNA	4	1	3	1	1	3.9096545112937	0.74060405273631	4	AMP	3	1
JFCF_6_T_1_F	chr20	40980486	41057557	114	0.755827	0.737422	5	GAIN	3	1	2	1	1	3.36620129210695	0.759450785439378	3	GAIN	2	1
JFCF_6_T_1_F	chr20	41061083	41177956	63	0.737705	0.932204	7	ASCNA	4	1	3	1	1	3.85968224206044	0.740641587495592	4	AMP	3	1
JFCF_6_T_1_F	chr20	41180181	41700164	263	0.723404	0.793235	5	GAIN	3	1	2	1	1	3.50086088530024	0.726446792039092	3	GAIN	2	1
JFCF_6_T_1_F	chr20	41702325	46816194	2739	0.736842	0.911094	7	ASCNA	4	1	3	1	1	3.80292462992828	0.739811594714414	4	AMP	3	1
JFCF_6_T_1_F	chr20	46825603	47028751	174	0.730769	0.762483	5	GAIN	3	1	2	1	1	3.42602179619225	0.733980763264914	3	GAIN	2	1
JFCF_6_T_1_F	chr20	47031001	49982730	2579	0.735849	0.949963	7	ASCNA	4	1	3	1	1	3.90807759091679	0.738726577582733	4	AMP	3	1
JFCF_6_T_1_F	chr20	49983494	49999884	53	0.733333	0.714681	5	GAIN	3	1	2	1	1	3.31281062492398	0.73669142562123	3	GAIN	2	1
JFCF_6_T_1_F	chr20	50000147	53337294	3127	0.734375	0.923254	7	ASCNA	4	1	3	1	1	3.83551728641853	0.737288691188664	4	AMP	3	1
JFCF_6_T_1_F	chr20	53346555	53419953	30	1	-1.130742	1	DLOH	1	0	1	1	1	0.887454924540857	1	1	HETD	1	0
JFCF_6_T_1_F	chr20	53430930	53438784	5	1	1.078852	6	ALOH	4	0	4	1	1	4.2777485830017	1	4	AMP	4	0
JFCF_6_T_1_F	chr20	53441234	62892853	5454	1	-1.065349	1	DLOH	1	0	1	1	1	0.930817175711416	1	1	HETD	1	0
JFCF_6_T_1_F	chr21	15413315	37880948	11879	1	-0.978647	1	DLOH	1	0	1	1	1	0.991425242198971	1	1	HETD	1	0
JFCF_6_T_1_F	chr21	37894089	38557138	640	0.576923	0.066924	3	HET	2	1	1	NA	NA	2.09722588578383	0.578671908883936	2	NEUT	1	1
JFCF_6_T_1_F	chr21	38588594	41309645	2114	0.673913	0.595715	5	GAIN	3	1	2	1	1	3.04681887663652	0.676634708371326	3	GAIN	2	1
JFCF_6_T_1_F	chr21	41310256	42428264	716	0.571429	-0.081418	3	HET	2	1	1	NA	NA	1.88764007409788	0.57323331168345	2	NEUT	1	1
JFCF_6_T_1_F	chr21	42435176	42839038	310	0.647059	0.445903	5	GAIN	3	1	2	1	1	2.74160178057787	0.649616663553876	3	GAIN	2	1
JFCF_6_T_1_F	chr21	42840580	42849258	25	0.689655	0.10523	3	HET	2	1	1	NA	NA	2.15493964113472	0.693851482017708	2	NEUT	1	1
JFCF_6_T_1_F	chr21	42850075	44369566	1902	0.666667	0.545172	5	GAIN	3	1	2	1	1	2.94028399106658	0.669369816234414	3	GAIN	2	1
JFCF_6_T_1_F	chr21	44370143	44379846	18	0.653706	1.054138	8	BCNA	4	2	2	1	1	4.20428309776669	0.655449231435591	4	AMP	2	2
JFCF_6_T_1_F	chr21	44380325	47549569	2664	0.657895	0.572344	5	GAIN	3	1	2	1	1	2.99709322813951	0.660407027012354	3	GAIN	2	1
JFCF_6_T_1_F	chr21	47552103	47552624	3	0.666667	-0.412243	3	HET	2	1	1	NA	NA	1.49105710502631	0.67199680747555	2	NEUT	1	1
JFCF_6_T_1_F	chr21	47553438	48097101	54	1	-0.911524	1	DLOH	1	0	1	1	1	1.04091319162575	1	1	HETD	1	0
JFCF_6_T_1_F	chr22	17046497	17046631	18	0.803846	-0.715726	1	DLOH	1	0	1	1	1	1.19914871492501	0.815927939509181	1	HETD	1	0
JFCF_6_T_1_F	chr22	17409897	51179770	26158	0.571429	-0.016379	3	HET	2	1	1	NA	NA	1.9768840128793	0.573151858305117	2	NEUT	1	1
JFCF_6_T_1_F	chrX	2832186	3196014	177	0.611111	-0.028923	3	HET	2	1	1	NA	NA	1.95935704476304	0.613814956206787	2	HLAMP	1	1
JFCF_6_T_1_F	chrX	3523520	41294709	35	1	-0.013607	2	NLOH	2	0	2	1	1	1.98077776198008	1	2	HLAMP	2	0
JFCF_6_T_1_F	chrX	46950314	88459836	313	0.642857	0.055825	3	HET	2	1	1	NA	NA	2.08078790374568	0.646130632254991	2	HLAMP	1	1
JFCF_6_T_1_F	chrX	90606104	100439104	16	0.945906	0.027251	2	NLOH	2	0	2	1	1	2.03904618413297	0.956333313562085	2	HLAMP	2	0
JFCF_6_T_1_F	chrX	100439848	154871281	119	0.769231	-0.013517	3	HET	2	1	1	NA	NA	1.98090430784381	0.775711637773212	2	HLAMP	1	1
